,min_timestamp,max_timestamp,med_timestamp,mean_timestamp,min_gas,max_gas,med_gas,mean_gas,out_count,min_outgoing_priceETH,max_outgoing_priceETH,med_outgoing_priceETH,mean_outgoing_priceETH,in_count,min_incoming_priceETH,max_incoming_priceETH,med_incoming_priceETH,mean_incoming_priceETH,address,label
5370,1.648435416e+18,1.648435416e+18,1.648435416e+18,1.648435416e+18,37129.0,37129.0,37129.0,37129.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x12d238b3b70590e42e28e043dd198134fc8ccef2,None
27590,1.648612082e+18,1.649279098e+18,1.64894559e+18,1.64894559e+18,62021.0,101490.0,81755.5,81755.5,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x606530873ded3b6284c269ac0efc297795376f96,None
38700,1.648969402e+18,1.648971428e+18,1.648970415e+18,1.648970415e+18,51862.0,52382.0,52122.0,52122.0,2.0,1.000000045813705e-18,2.00000009162741e-18,1.5000000170217692e-18,1.5000000170217692e-18,3.0,1.000000045813705e-18,2.00000009162741e-18,1.000000045813705e-18,1.3333333599524144e-18,0x87439fb8e293cbe4c26613eede2f67dbd3f7ee6d,None
77501,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x17d960a84c2bed36e16fa7051ca60a7e2464a6d5,None
62730,1.64847224e+18,1.64847224e+18,1.64847224e+18,1.64847224e+18,35422.0,35422.0,35422.0,35422.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xd9d4ad32bf74988d7b643a1dfbfd154e29de4025,None
87695,,,,,,,,,,,,,,4.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x56155ebb424d314b83d3f84829d15575f346de19,None
64917,1.648847135e+18,1.648847135e+18,1.648847135e+18,1.648847135e+18,194254.0,194254.0,194254.0,194254.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xe17817f1d190246db3bab62cb74c0311a9bb5c68,None
74144,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x02fc303a3675de2ab5494cc0efd62ad02d73102e,None
48534,1.649037976e+18,1.649037976e+18,1.649037976e+18,1.649037976e+18,196543.0,196543.0,196543.0,196543.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xa8f60b5fc47e42a8f2b802ea0382557a7676250a,None
17702,1.649539402e+18,1.649539402e+18,1.649539402e+18,1.649539402e+18,169830.0,169830.0,169830.0,169830.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x3e0313412f18f537fd63b9b4a443509a27c40d3a,None
67945,1.649557082e+18,1.649557082e+18,1.649557082e+18,1.649557082e+18,199129.0,199129.0,199129.0,199129.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xec5fe54fa04bdac121956e00456664ef995f2174,None
24391,1.64893401e+18,1.648937398e+18,1.648935704e+18,1.648935704e+18,53541.0,53541.0,53541.0,53541.0,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x55454906485e638fc73dfc6cfcadeb5dd17b53ca,None
10084,1.648637958e+18,1.648637958e+18,1.648637958e+18,1.648637958e+18,62459.0,62459.0,62459.0,62459.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x23628236475e739ca58e11bb27be3603d0eb606e,None
62081,1.648601688e+18,1.648601688e+18,1.648601688e+18,1.648601688e+18,234916.0,234916.0,234916.0,234916.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xd792b5800c4f0fd91cff2a613943a617a118f274,None
19028,1.649027983e+18,1.649028036e+18,1.6490280095e+18,1.6490280095e+18,34774.0,51852.0,43313.0,43313.0,2.0,2.00000009162741e-18,1.4000000434596716e-17,8.00000036650964e-18,8.00000036650964e-18,5.0,1.000000045813705e-18,1.4000000434596716e-17,1.000000045813705e-18,3.800000318848686e-18,0x4290e3914d2b6e2334fdab39fe759fcd4b07dfe7,None
111521,,,,,,,,,,,,,,1.0,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,0xecbf8bbb32a1239101dda5ec0e35ad30d0f6eba4,None
91227,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x6d06b2916cd846e5464cb5d703767e411504731b,None
29032,1.648909646e+18,1.649184747e+18,1.6490471965e+18,1.6490471965e+18,182633.0,197247.0,189940.0,189940.0,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x655e72dacdd52f7c1ecda7db539aa3fa434e0492,None
105884,,,,,,,,,,,,,,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xc9bde787394d4bc55592d388c16b6f6bc5e35d62,None
100214,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xa57a6949472b2d425ef4c97958f6f5350a108267,None
22945,1.649190226e+18,1.649190226e+18,1.649190226e+18,1.649190226e+18,52522.0,52522.0,52522.0,52522.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x5043a5c0390b66e1b877072eb8238db85e433ebc,None
91032,,,,,,,,,,,,,,2.0,1.000000045813705e-18,3.0000000340435383e-18,2.00000009162741e-18,2.00000009162741e-18,0x6b9f58ba16d178fae46d072761e2161d2dce9908,None
860,1.649577444e+18,1.649577444e+18,1.649577444e+18,1.649577444e+18,2440708.0,2440708.0,2440708.0,2440708.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x031dbcfc6cf7c1b4b80bab34221cb0dc79d01eab,None
87411,,,,,,,,,,,,,,1.0,3.0000000340435383e-18,3.0000000340435383e-18,3.0000000340435383e-18,3.0000000340435383e-18,0x5447a24313f4291c60f2a6188a9e3401e7a25a62,None
17008,1.648708441e+18,1.649441295e+18,1.648872481e+18,1.6490201775555558e+18,186786.0,203922.0,203893.0,199562.4375,9.0,1.000000045813705e-18,2.00000009162741e-18,1.000000045813705e-18,1.333333463349991e-18,,,,,,0x3ba71ee3de45afedf504a31661566143e261952d,None
105665,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xc84d3f1808188bff5ee716cda3172cf0d1612b93,None
85840,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x4aa29d28124cd1d4f244ff9a266803203cfd4b82,None
109385,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xdf4187e27e9a04b02e7214f32693f601d8296cb7,None
114046,,,,,,,,,,,,,,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xfd4848acdc68b55c9352c59722eac9292668f7cf,None
78077,,,,,,,,,,,,,,3.0,4.999999918875795e-18,1.99999996490334e-14,4.999999918875795e-18,6.669999906669562e-15,0x1b33b9d0322d84434cc217c76611902515db8b5c,None
107400,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xd336cf02c22acebb099c6116aff9c6c8cfaef0b0,None
73114,1.648898223e+18,1.648898223e+18,1.648898223e+18,1.648898223e+18,178965.0,178965.0,178965.0,178965.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xfe11fe445c0f089c17c01560549d92cd6c55f5fb,None
108643,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xdac95be755726d12e6d021bd49b94d027a800e90,None
99672,,,,,,,,,,,,,,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xa1d58fd02d584ca2f655b696bc8c79735a217794,None
33155,1.648951799e+18,1.648951799e+18,1.648951799e+18,1.648951799e+18,199069.0,199069.0,199069.0,199069.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x740ab571507ae9bfa2cc1c17311d8a787fe4e03e,None
19403,1.649290857e+18,1.649290857e+18,1.649290857e+18,1.649290857e+18,269877.0,269877.0,269877.0,269877.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x43d5359c4ad1f63f66be3b4ce4e792fe0e899cb2,None
7865,1.648404849e+18,1.648404849e+18,1.648404849e+18,1.648404849e+18,245251.0,245251.0,245251.0,245251.0,1.0,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,,,,,,0x1b90519f2ab9b5c6a59b72d302f6d41cde373acc,None
43063,1.648887355e+18,1.649439006e+18,1.6492361665e+18,1.6491996735e+18,184801.0,980851.0,199509.5,391167.75,4.0,1.000000045813705e-18,4.999999918875795e-18,3.0000000340435383e-18,3.0000000340435383e-18,,,,,,0x95c2c9d400913c7d88e96fa107ca03635a016611,None
56822,1.648583576e+18,1.648583785e+18,1.6485836805e+18,1.6485836805e+18,194844.0,199620.0,197232.0,197232.0,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xc599f333104b33b353707e3d1a26b53c69ba94d4,None
6744,1.649097058e+18,1.649097058e+18,1.649097058e+18,1.649097058e+18,236293.0,236293.0,236293.0,236293.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x179a289d75b19e34aebe338226a503f102fa74a2,None
49104,1.648546692e+18,1.648546692e+18,1.648546692e+18,1.648546692e+18,51330.0,51330.0,51330.0,51330.0,1.0,4.00000018325482e-18,4.00000018325482e-18,4.00000018325482e-18,4.00000018325482e-18,1.0,4.00000018325482e-18,4.00000018325482e-18,4.00000018325482e-18,4.00000018325482e-18,0xaaf7536cc8f8fc6b7f7ba2c0e451e3ff21ce73ff,None
110806,,,,,,,,,,,,,,1.0,4.00000018325482e-18,4.00000018325482e-18,4.00000018325482e-18,4.00000018325482e-18,0xe84635e6dab22df554b0cdb764142a40a63b2b38,None
56233,1.648521154e+18,1.648633053e+18,1.6485771035e+18,1.6485771035e+18,180073.0,196116.0,188094.5,188094.5,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xc395f0f382b2bb1232829f464e3a129235571624,None
74999,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x084fa390fb4a6aee68a5922d8196db22415d41ab,None
20412,1.648888558e+18,1.649429456e+18,1.6494029235e+18,1.64928096525e+18,177696.0,228650.0,205581.5,204377.25,4.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x474c3d48442d3ae9206a03375e0d04bb29e91663,None
80501,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x2a61ed015c1a1cbef12a18d3c8e48c2eb8e95c83,None
84856,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x44bdcd83c419d0acdf50a390666e1a1be2ee9c5b,None
73589,1.648648193e+18,1.64870354e+18,1.6486758665e+18,1.6486758665e+18,53529.0,56696.0,55112.5,55112.5,2.0,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,2.0,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,0xffb978143a7f6a2da5cd5c86d996fc4fd867f295,None
57023,1.649431222e+18,1.649431222e+18,1.649431222e+18,1.649431222e+18,52085.0,52085.0,52085.0,52085.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xc62817d4d11a848d33d3fe3e96be76bffd73dea3,None
98198,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x987584103e6a4e1978a57991bd0379d41f6166e6,None
31341,1.649109259e+18,1.649109259e+18,1.649109259e+18,1.649109259e+18,180078.0,180078.0,180078.0,180078.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x6d9f679d1952b1d68694703c9643135734dd1e13,None
9686,1.649438805e+18,1.649438805e+18,1.649438805e+18,1.649438805e+18,197107.0,197107.0,197107.0,197107.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x22020fc98f881f97174974104a978d70678befd4,None
101695,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xaf078412a621f552d7609f021b48b7eaee059e0f,None
70324,1.648882541e+18,1.649523298e+18,1.649007273e+18,1.6490798564e+18,228633.0,251778.0,228669.0,233280.796875,5.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xf48fde4eab9daf9ae855a7af17b67a8ce10b2359,None
86342,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x4dc15db3be3d5af371f3d35a104486812b04bea1,None
103078,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xb7e5ab7025a13ee9828b1674ecbf767fb114aa02,None
94454,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x818f8eb56aacd8c9796a4db9e0be3f3387623a19,None
22104,1.649232407e+18,1.649438161e+18,1.649335284e+18,1.649335284e+18,62435.0,62447.0,62441.0,62441.0,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x4d3a90de65824e02baf778686f40bb04dd9f6974,None
40785,1.648415973e+18,1.64884793e+18,1.6486319515e+18,1.6486319515e+18,54229.0,58837.0,56533.0,56533.0,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x8e34978fb118160e1a493374eafe689dd6767599,None
36042,1.649180061e+18,1.649427989e+18,1.649320539e+18,1.6493095296666665e+18,228698.0,229016.0,228698.0,228804.0,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x7dfb363d58132960726c11d339d991260cbd725c,None
112058,,,,,,,,,,,,,,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xf064637659b1930a606548ee5dc4508518fff53a,None
2075,1.649398536e+18,1.649556578e+18,1.649402938e+18,1.649452684e+18,199105.0,199158.0,199129.0,199130.671875,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x074522330e391f7d19d1e76511e6b121b6fc6b82,None
88629,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x5bf5817dc357c9d465503d76c8b7719b488ccdd6,None
5945,1.648468327e+18,1.648468327e+18,1.648468327e+18,1.648468327e+18,45511.0,45511.0,45511.0,45511.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x14b3bbb052df0d520ade79d5aee22cb3f37ec0a6,None
58469,1.648762495e+18,1.64879382e+18,1.6487781575e+18,1.6487781575e+18,52510.0,53310.0,52910.0,52910.0,2.0,1.000000045813705e-18,2.00000009162741e-18,1.5000000170217692e-18,1.5000000170217692e-18,2.0,1.000000045813705e-18,2.00000009162741e-18,1.5000000170217692e-18,1.5000000170217692e-18,0xcb436cca5f53cf2442375a3e900cbca72997d531,None
75083,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x08cbbcd731f7123946d5434b30a79119bfecfc6d,None
83265,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x3b49d54ac8516509c096458d516f8fad3f58e7cb,None
591,1.648536645e+18,1.648536645e+18,1.648536645e+18,1.648536645e+18,51923.0,51923.0,51923.0,51923.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x020cdd93ce214d90c71a1861e5ba4db9f29f761a,None
45465,1.648526011e+18,1.648526011e+18,1.648526011e+18,1.648526011e+18,51993.0,51993.0,51993.0,51993.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x9e326caf4d458019d613f86033ce43b227dd6a81,None
16937,1.64847559e+18,1.64847559e+18,1.64847559e+18,1.64847559e+18,62459.0,62459.0,62459.0,62459.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x3b6c69e7132aac03783f0be19442ccfe4ec37465,None
31749,1.64854005e+18,1.649130971e+18,1.6489750505e+18,1.6489052805000003e+18,51911.0,62459.0,58042.0,57613.5,4.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,5.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x6f0d30ee2bc8d381eefc23d5149fc9eee268321b,None
2828,1.648689646e+18,1.648689646e+18,1.648689646e+18,1.648689646e+18,202155.0,202155.0,202155.0,202155.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x09e7c97d4307f6f933c6b33dbe5decf30dd7f98c,None
51379,1.648901011e+18,1.648901011e+18,1.648901011e+18,1.648901011e+18,62459.0,67259.0,64859.0,64859.0,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xb2cd94cde821ed9cb3d5e598c930603a0eb12816,None
36536,1.64883898e+18,1.64883898e+18,1.64883898e+18,1.64883898e+18,45359.0,45359.0,45359.0,45359.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x7fb937a6fbf0a183267e2866fde6a64ac42b07ec,None
37952,1.648549009e+18,1.648549009e+18,1.648549009e+18,1.648549009e+18,197084.0,197084.0,197084.0,197084.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x84a466e641c40d051210d57a3719f5ba5f6e731f,None
1902,1.648664353e+18,1.648664531e+18,1.648664353e+18,1.64866441975e+18,583648.0,907552.0,907552.0,786088.0,8.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x069e173085538be4191145e87486265633a40a6a,None
95059,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x8535f62d1f7292414fabb442b7ca5b93a186ccb9,None
112965,,,,,,,,,,,,,,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xf66417d0745dac978b7983aa011be30fe9a353ca,None
95675,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x89147e78caaf56fea9c2903ce71234c9305e7017,None
61726,1.649379834e+18,1.649379834e+18,1.649379834e+18,1.649379834e+18,287416.0,287416.0,287416.0,287416.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xd66b578bb31edd81acdf5ccddeb4b880fd402055,None
73868,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x01279a15e4efbe345d82f1f66ca6f9874a8afa8e,None
13278,1.648903026e+18,1.648985605e+18,1.648985278e+18,1.6489579696666665e+18,228549.0,228621.0,228573.0,228581.0,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x2eb75e5221eac10e23773c3a1a7e3fadaf8e1f65,None
36651,1.648817283e+18,1.648908818e+18,1.6488630505e+18,1.6488630505e+18,228645.0,268907.0,248776.0,248776.0,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x801f53b26e30346c6a847536dd57470ec3fc1650,None
57335,1.648447523e+18,1.649114954e+18,1.649019628e+18,1.6488607016666665e+18,50316.0,51898.0,51898.0,51370.66796875,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,4.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xc7462f6e950c368e664a29a9383a98f92fdfcb69,None
61677,1.649447115e+18,1.649447115e+18,1.649447115e+18,1.649447115e+18,199153.0,199153.0,199153.0,199153.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xd63e85568c09b714848587a8caf3f053d89c2344,None
93942,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x7e31c548bf548f45f048a152d121630276610aca,None
109103,,,,,,,,,,,,,,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xdd8b916de8c2ecee69ceb1908163613f24d3c77a,None
67984,1.649152657e+18,1.649152657e+18,1.649152657e+18,1.649152657e+18,194946.0,194946.0,194946.0,194946.0,1.0,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,,,,,,0xec8009c5c1b26f020bf2c60fc150e558faf09103,None
